2026-03-16 17:26:37,627 - optuna.study._optimize - WARNING - Trial 65 failed with value None.
2026-03-16 17:26:54,739 - optuna.storages._in_memory - INFO - A new study created in memory with name: no-name-fa4acafa-deb7-4930-9903-cfff9462f7b1
2026-03-16 17:52:46,302 - optuna.study.study - INFO - Trial 50 finished with value: 0.7572 and parameters: {'n_estimators': 548, 'max_depth': 5, 'learning_rate': 0.037335042095303576, 'gamma': 1.679990681638858, 'lambda': 3.3344464042873483, 'alpha': 4.236250429326661, 'subsample': 0.9777861744907674, 'colsample_bytree': 0.9358184615489831, 'min_child_weight': 17, 'max_delta_step': 0.5734034648795074, 'iqr_factor': 2.2572418233708094}. Best is trial 49 with value: 0.7589500000000001.
2026-03-16 17:53:13,865 - optuna.study.study - INFO - Trial 51 finished with value: 0.758775 and parameters: {'n_estimators': 479, 'max_depth': 6, 'learning_rate': 0.02814761014756696, 'gamma': 1.9177144482189838, 'lambda': 2.6762113158141934, 'alpha': 4.423453546536791, 'subsample': 0.9788603245382429, 'colsample_bytree': 0.911720562533983, 'min_child_weight': 1, 'max_delta_step': 0.45039263239740346, 'iqr_factor': 2.0575357288270384}. Best is trial 49 with value: 0.7589500000000001.
2026-03-16 17:53:43,901 - optuna.study.study - INFO - Trial 52 finished with value: 0.757725 and parameters: {'n_estimators': 461, 'max_depth': 6, 'learning_rate': 0.024523139434184174, 'gamma': 1.8851227767940142, 'lambda': 2.4950643040093463, 'alpha': 4.840692607965607, 'subsample': 0.9429119197165933, 'colsample_bytree': 0.9610648791705899, 'min_child_weight': 1, 'max_delta_step': 0.389819615787594, 'iqr_factor': 2.0298069474156994}. Best is trial 49 with value: 0.7589500000000001.
2026-03-16 17:54:16,955 - optuna.study.study - INFO - Trial 53 finished with value: 0.7578499999999999 and parameters: {'n_estimators': 471, 'max_depth': 6, 'learning_rate': 0.023965657425470563, 'gamma': 1.8884779599596893, 'lambda': 2.488786899910644, 'alpha': 4.9486119329265055, 'subsample': 0.9383023954785793, 'colsample_bytree': 0.9625557795026524, 'min_child_weight': 1, 'max_delta_step': 0.2833435762710123, 'iqr_factor': 2.0578346160302794}. Best is trial 49 with value: 0.7589500000000001.
2026-03-16 17:54:56,298 - optuna.study.study - INFO - Trial 54 finished with value: 0.7556749999999999 and parameters: {'n_estimators': 386, 'max_depth': 6, 'learning_rate': 0.022671195665545377, 'gamma': 1.9063369022264542, 'lambda': 3.021484307024144, 'alpha': 4.975143358618007, 'subsample': 0.9432597383141671, 'colsample_bytree': 0.9651346353265139, 'min_child_weight': 1, 'max_delta_step': 0.2826212965123349, 'iqr_factor': 2.3642490432311627}. Best is trial 49 with value: 0.7589500000000001.
2026-03-16 17:55:34,133 - optuna.study.study - INFO - Trial 55 finished with value: 0.757525 and parameters: {'n_estimators': 471, 'max_depth': 6, 'learning_rate': 0.01791774420878251, 'gamma': 1.426154232661226, 'lambda': 2.46396719345111, 'alpha': 4.526597294265089, 'subsample': 0.9957479496521637, 'colsample_bytree': 0.9211286431303529, 'min_child_weight': 1, 'max_delta_step': 0.48414853098178173, 'iqr_factor': 2.200326806131101}. Best is trial 49 with value: 0.7589500000000001.
2026-03-16 17:56:07,749 - optuna.study.study - INFO - Trial 56 finished with value: 0.7546 and parameters: {'n_estimators': 436, 'max_depth': 6, 'learning_rate': 0.024791774998432558, 'gamma': 2.7053262622812557, 'lambda': 3.787483357195635, 'alpha': 4.980450663603705, 'subsample': 0.9321542024077236, 'colsample_bytree': 0.9628595009154766, 'min_child_weight': 1, 'max_delta_step': 0.2329801215890718, 'iqr_factor': 2.115644790436503}. Best is trial 49 with value: 0.7589500000000001.
2026-03-16 17:56:42,220 - optuna.study.study - INFO - Trial 57 finished with value: 0.7568249999999999 and parameters: {'n_estimators': 484, 'max_depth': 6, 'learning_rate': 0.03199989081034173, 'gamma': 2.469512650876637, 'lambda': 2.1991722949523007, 'alpha': 4.7175008572410615, 'subsample': 0.9607723989800321, 'colsample_bytree': 0.9986070939719068, 'min_child_weight': 3, 'max_delta_step': 0.31693969759110774, 'iqr_factor': 2.013439560925108}. Best is trial 49 with value: 0.7589500000000001.
2026-03-16 17:57:12,150 - optuna.study.study - INFO - Trial 58 finished with value: 0.75315 and parameters: {'n_estimators': 318, 'max_depth': 6, 'learning_rate': 0.01891111749922716, 'gamma': 4.774888230923724, 'lambda': 4.365176884003818, 'alpha': 4.495777000136915, 'subsample': 0.9994215515487421, 'colsample_bytree': 0.9520585275221094, 'min_child_weight': 4, 'max_delta_step': 0.4405678361260616, 'iqr_factor': 1.8848604596954213}. Best is trial 49 with value: 0.7589500000000001.
2026-03-16 17:57:47,534 - optuna.study.study - INFO - Trial 59 finished with value: 0.7537499999999999 and parameters: {'n_estimators': 406, 'max_depth': 6, 'learning_rate': 0.013679344066039637, 'gamma': 1.811226153821478, 'lambda': 2.555213651234869, 'alpha': 4.241788727621007, 'subsample': 0.9149443466828628, 'colsample_bytree': 0.9105250593159451, 'min_child_weight': 1, 'max_delta_step': 0.5027126907384302, 'iqr_factor': 1.7977793002030829}. Best is trial 49 with value: 0.7589500000000001.
2026-03-16 17:58:14,005 - optuna.study.study - INFO - Trial 60 finished with value: 0.44217499999999993 and parameters: {'n_estimators': 442, 'max_depth': 7, 'learning_rate': 0.010165891165597808, 'gamma': 1.920091094098343, 'lambda': 1.9513078427123682, 'alpha': 4.793178414375348, 'subsample': 0.9425470995202959, 'colsample_bytree': 0.9752343659189407, 'min_child_weight': 4, 'max_delta_step': 0.0009827254929032359, 'iqr_factor': 1.9590484662241487}. Best is trial 49 with value: 0.7589500000000001.
2026-03-16 17:58:49,736 - optuna.study.study - INFO - Trial 61 finished with value: 0.7578 and parameters: {'n_estimators': 527, 'max_depth': 6, 'learning_rate': 0.02696670369768935, 'gamma': 1.6118363076606752, 'lambda': 3.5336971970996114, 'alpha': 3.8620569556250333, 'subsample': 0.9762604885462869, 'colsample_bytree': 0.9060182625388152, 'min_child_weight': 2, 'max_delta_step': 0.4109477859886615, 'iqr_factor': 2.0683295003122804}. Best is trial 49 with value: 0.7589500000000001.
2026-03-16 17:59:21,222 - optuna.study.study - INFO - Trial 62 finished with value: 0.7586 and parameters: {'n_estimators': 507, 'max_depth': 6, 'learning_rate': 0.02499360691793648, 'gamma': 1.6506305393364165, 'lambda': 3.3603831979574226, 'alpha': 3.9188242031707565, 'subsample': 0.9723111695456321, 'colsample_bytree': 0.9256362261900836, 'min_child_weight': 2, 'max_delta_step': 0.39577547120477263, 'iqr_factor': 2.20955011858024}. Best is trial 49 with value: 0.7589500000000001.
2026-03-16 17:59:51,657 - optuna.study.study - INFO - Trial 63 finished with value: 0.7583749999999999 and parameters: {'n_estimators': 534, 'max_depth': 6, 'learning_rate': 0.029106427628571897, 'gamma': 1.5974787084790893, 'lambda': 3.1633889058993208, 'alpha': 3.8578646777305523, 'subsample': 0.9706870174414459, 'colsample_bytree': 0.9249736982287275, 'min_child_weight': 2, 'max_delta_step': 0.3371268899265669, 'iqr_factor': 2.1691667363612304}. Best is trial 49 with value: 0.7589500000000001.
2026-03-16 18:00:21,227 - optuna.study.study - INFO - Trial 64 finished with value: 0.7588250000000001 and parameters: {'n_estimators': 495, 'max_depth': 6, 'learning_rate': 0.044157878993905914, 'gamma': 1.0464055403818144, 'lambda': 3.0656071820416733, 'alpha': 4.347890556452338, 'subsample': 0.9684051172262096, 'colsample_bytree': 0.9303814105519411, 'min_child_weight': 3, 'max_delta_step': 0.3129550412121869, 'iqr_factor': 2.1721784555930843}. Best is trial 49 with value: 0.7589500000000001.
2026-03-16 18:00:56,192 - optuna.study.study - INFO - Trial 65 finished with value: 0.7595249999999999 and parameters: {'n_estimators': 602, 'max_depth': 6, 'learning_rate': 0.042814259066552916, 'gamma': 0.7549534726570619, 'lambda': 3.129642521683466, 'alpha': 4.310023948047249, 'subsample': 0.9683817925743725, 'colsample_bytree': 0.9304697420018473, 'min_child_weight': 3, 'max_delta_step': 0.3343086351460135, 'iqr_factor': 2.3451509958613013}. Best is trial 65 with value: 0.7595249999999999.
2026-03-16 18:01:35,017 - optuna.study.study - INFO - Trial 66 finished with value: 0.759225 and parameters: {'n_estimators': 640, 'max_depth': 7, 'learning_rate': 0.04443266971877974, 'gamma': 0.7329083881815308, 'lambda': 2.9717054933325815, 'alpha': 4.313282513935982, 'subsample': 0.9595120603827844, 'colsample_bytree': 0.9231513350820173, 'min_child_weight': 3, 'max_delta_step': 0.3415681135913333, 'iqr_factor': 2.351448476892041}. Best is trial 65 with value: 0.7595249999999999.
2026-03-16 18:02:13,590 - optuna.study.study - INFO - Trial 67 finished with value: 0.7583749999999999 and parameters: {'n_estimators': 646, 'max_depth': 7, 'learning_rate': 0.043165102170588186, 'gamma': 0.6204650029689205, 'lambda': 3.4607988639020912, 'alpha': 4.379247379406527, 'subsample': 0.9627261306066973, 'colsample_bytree': 0.8724163530678687, 'min_child_weight': 5, 'max_delta_step': 0.32431365424932757, 'iqr_factor': 2.344644053235823}. Best is trial 65 with value: 0.7595249999999999.
2026-03-16 18:02:53,606 - optuna.study.study - INFO - Trial 68 finished with value: 0.75815 and parameters: {'n_estimators': 691, 'max_depth': 7, 'learning_rate': 0.03530457406090429, 'gamma': 1.0694823448076023, 'lambda': 2.85149334650286, 'alpha': 3.8757995355181203, 'subsample': 0.9699565375237021, 'colsample_bytree': 0.9322476762981132, 'min_child_weight': 3, 'max_delta_step': 0.23624718514698045, 'iqr_factor': 2.4603967364424553}. Best is trial 65 with value: 0.7595249999999999.
2026-03-16 18:03:27,363 - optuna.study.study - INFO - Trial 69 finished with value: 0.7569 and parameters: {'n_estimators': 599, 'max_depth': 5, 'learning_rate': 0.047911673238653446, 'gamma': 0.17274105436393228, 'lambda': 4.069295869194924, 'alpha': 4.05079189442586, 'subsample': 0.9193970881201523, 'colsample_bytree': 0.9360326999206181, 'min_child_weight': 3, 'max_delta_step': 0.1323166809757269, 'iqr_factor': 2.2158096534344667}. Best is trial 65 with value: 0.7595249999999999.
2026-03-16 18:03:54,618 - optuna.study.study - INFO - Trial 70 finished with value: 0.75975 and parameters: {'n_estimators': 496, 'max_depth': 6, 'learning_rate': 0.06290914270327412, 'gamma': 0.7518697626174622, 'lambda': 4.71251290923275, 'alpha': 3.5662211892511717, 'subsample': 0.9584545224896635, 'colsample_bytree': 0.8744251676173286, 'min_child_weight': 5, 'max_delta_step': 0.3513432815307802, 'iqr_factor': 2.15701903649216}. Best is trial 70 with value: 0.75975.
2026-03-16 18:04:25,325 - optuna.study.study - INFO - Trial 71 finished with value: 0.7593 and parameters: {'n_estimators': 569, 'max_depth': 6, 'learning_rate': 0.056233517716684035, 'gamma': 0.7433219212637256, 'lambda': 4.727293411449648, 'alpha': 3.612838298866938, 'subsample': 0.9547464157887386, 'colsample_bytree': 0.9008310953078428, 'min_child_weight': 5, 'max_delta_step': 0.3555558766899324, 'iqr_factor': 2.308898118400582}. Best is trial 70 with value: 0.75975.
2026-03-16 18:04:52,808 - optuna.study.study - INFO - Trial 72 finished with value: 0.7593249999999999 and parameters: {'n_estimators': 492, 'max_depth': 6, 'learning_rate': 0.06073050465100105, 'gamma': 0.7321880990640041, 'lambda': 4.84296858515032, 'alpha': 3.6761613975596417, 'subsample': 0.9568576112991649, 'colsample_bytree': 0.9011753079384965, 'min_child_weight': 5, 'max_delta_step': 0.3662324508164565, 'iqr_factor': 2.2725965796553815}. Best is trial 70 with value: 0.75975.
2026-03-16 18:05:22,560 - optuna.study.study - INFO - Trial 73 finished with value: 0.758275 and parameters: {'n_estimators': 595, 'max_depth': 5, 'learning_rate': 0.056624514594935324, 'gamma': 0.8123298468626348, 'lambda': 4.794975172660972, 'alpha': 3.6415612029023987, 'subsample': 0.9529860756680009, 'colsample_bytree': 0.8734276137997751, 'min_child_weight': 7, 'max_delta_step': 0.3527495051740839, 'iqr_factor': 2.297276554292006}. Best is trial 70 with value: 0.75975.
2026-03-16 18:06:01,555 - optuna.study.study - INFO - Trial 74 finished with value: 0.7568499999999999 and parameters: {'n_estimators': 569, 'max_depth': 7, 'learning_rate': 0.06622594456088872, 'gamma': 0.5072744378580485, 'lambda': 4.585306529420495, 'alpha': 3.656342119306628, 'subsample': 0.8851969005126973, 'colsample_bytree': 0.846911658808691, 'min_child_weight': 6, 'max_delta_step': 0.3076665508883923, 'iqr_factor': 2.391788245857695}. Best is trial 70 with value: 0.75975.
2026-03-16 18:06:29,560 - optuna.study.study - INFO - Trial 75 finished with value: 0.7596 and parameters: {'n_estimators': 491, 'max_depth': 6, 'learning_rate': 0.059689583813960174, 'gamma': 0.7498986946365157, 'lambda': 5.0670631963557256, 'alpha': 4.373465136344129, 'subsample': 0.950998524435902, 'colsample_bytree': 0.9006078922076249, 'min_child_weight': 5, 'max_delta_step': 0.2644415732598049, 'iqr_factor': 2.6014114552450307}. Best is trial 70 with value: 0.75975.
2026-03-16 18:07:02,898 - optuna.study.study - INFO - Trial 76 finished with value: 0.75845 and parameters: {'n_estimators': 664, 'max_depth': 6, 'learning_rate': 0.07501113575332773, 'gamma': 0.7650661969795788, 'lambda': 5.888963306987055, 'alpha': 4.645821465699054, 'subsample': 0.9268530068692132, 'colsample_bytree': 0.8976861088512605, 'min_child_weight': 5, 'max_delta_step': 0.2071076796745052, 'iqr_factor': 2.763674685655529}. Best is trial 70 with value: 0.75975.
2026-03-16 18:07:38,970 - optuna.study.study - INFO - Trial 77 finished with value: 0.7575750000000001 and parameters: {'n_estimators': 577, 'max_depth': 5, 'learning_rate': 0.0619870498600554, 'gamma': 0.20818648849404087, 'lambda': 5.0520798642215, 'alpha': 4.066240430378602, 'subsample': 0.8446810062087056, 'colsample_bytree': 0.8734828850715792, 'min_child_weight': 5, 'max_delta_step': 0.269370008027046, 'iqr_factor': 2.570708332731173}. Best is trial 70 with value: 0.75975.
2026-03-16 18:08:08,495 - optuna.study.study - INFO - Trial 78 finished with value: 0.7590250000000001 and parameters: {'n_estimators': 380, 'max_depth': 6, 'learning_rate': 0.050457724501534525, 'gamma': 1.0126222987590334, 'lambda': 3.7992699336503666, 'alpha': 3.5857292236175304, 'subsample': 0.8711203528878989, 'colsample_bytree': 0.9449247258260409, 'min_child_weight': 8, 'max_delta_step': 0.24420414587891592, 'iqr_factor': 2.438790983101572}. Best is trial 70 with value: 0.75975.
2026-03-16 18:08:43,526 - optuna.study.study - INFO - Trial 79 finished with value: 0.756875 and parameters: {'n_estimators': 391, 'max_depth': 7, 'learning_rate': 0.05191485703116286, 'gamma': 0.4127488209374493, 'lambda': 4.377267699256959, 'alpha': 3.5161060142066294, 'subsample': 0.8791672835384139, 'colsample_bytree': 0.941654101424582, 'min_child_weight': 8, 'max_delta_step': 0.147269353464199, 'iqr_factor': 2.4438176888358916}. Best is trial 70 with value: 0.75975.
2026-03-16 18:09:09,881 - optuna.study.study - INFO - Trial 80 finished with value: 0.7562000000000001 and parameters: {'n_estimators': 348, 'max_depth': 7, 'learning_rate': 0.10727245183502244, 'gamma': 0.6459218332302725, 'lambda': 4.076368473131669, 'alpha': 3.702229487288875, 'subsample': 0.870329214524466, 'colsample_bytree': 0.950075946857418, 'min_child_weight': 10, 'max_delta_step': 0.2522347914201321, 'iqr_factor': 2.6295946150651206}. Best is trial 70 with value: 0.75975.
2026-03-16 18:09:38,460 - optuna.study.study - INFO - Trial 81 finished with value: 0.75825 and parameters: {'n_estimators': 499, 'max_depth': 6, 'learning_rate': 0.04606640876239595, 'gamma': 1.006038981009899, 'lambda': 5.136476678521143, 'alpha': 3.2302611100358005, 'subsample': 0.9520289130650497, 'colsample_bytree': 0.8987517039670813, 'min_child_weight': 4, 'max_delta_step': 0.3714470345709657, 'iqr_factor': 2.3000751957272443}. Best is trial 70 with value: 0.75975.
2026-03-16 18:10:05,750 - optuna.study.study - INFO - Trial 82 finished with value: 0.7588250000000001 and parameters: {'n_estimators': 426, 'max_depth': 6, 'learning_rate': 0.03987801807732789, 'gamma': 1.3513147622517123, 'lambda': 3.787777778700971, 'alpha': 4.325460163491862, 'subsample': 0.9028098247533626, 'colsample_bytree': 0.9752726809755393, 'min_child_weight': 7, 'max_delta_step': 0.30042395067085204, 'iqr_factor': 2.4388402621230116}. Best is trial 70 with value: 0.75975.
2026-03-16 18:10:40,065 - optuna.study.study - INFO - Trial 83 finished with value: 0.75815 and parameters: {'n_estimators': 617, 'max_depth': 6, 'learning_rate': 0.056975160468596325, 'gamma': 0.7253052785589599, 'lambda': 6.074435680476367, 'alpha': 3.992259982979439, 'subsample': 0.9901228323719595, 'colsample_bytree': 0.8813171033411812, 'min_child_weight': 12, 'max_delta_step': 0.35048751246528254, 'iqr_factor': 2.1520286492290293}. Best is trial 70 with value: 0.75975.
2026-03-16 18:11:07,968 - optuna.study.study - INFO - Trial 84 finished with value: 0.7580500000000001 and parameters: {'n_estimators': 561, 'max_depth': 6, 'learning_rate': 0.06316218113257258, 'gamma': 1.0503269997478597, 'lambda': 2.9356693134053153, 'alpha': 4.148824809989603, 'subsample': 0.9562716653547375, 'colsample_bytree': 0.858463647671489, 'min_child_weight': 6, 'max_delta_step': 0.21387916929573783, 'iqr_factor': 2.5357390211440083}. Best is trial 70 with value: 0.75975.
2026-03-16 18:11:38,200 - optuna.study.study - INFO - Trial 85 finished with value: 0.7595750000000001 and parameters: {'n_estimators': 642, 'max_depth': 6, 'learning_rate': 0.08097059951922352, 'gamma': 0.8452256778807318, 'lambda': 3.751642598459293, 'alpha': 3.7557448271760547, 'subsample': 0.931450459014837, 'colsample_bytree': 0.9867400216056793, 'min_child_weight': 5, 'max_delta_step': 0.42581750376246397, 'iqr_factor': 2.2523877160385943}. Best is trial 70 with value: 0.75975.
2026-03-16 18:12:08,682 - optuna.study.study - INFO - Trial 86 finished with value: 0.759625 and parameters: {'n_estimators': 686, 'max_depth': 6, 'learning_rate': 0.07899902878689313, 'gamma': 0.8883692334360651, 'lambda': 4.31679195640729, 'alpha': 3.538040300247018, 'subsample': 0.9311161670928485, 'colsample_bytree': 0.9882311754971584, 'min_child_weight': 8, 'max_delta_step': 0.4255714384391628, 'iqr_factor': 2.255817578989373}. Best is trial 70 with value: 0.75975.
2026-03-16 18:12:40,593 - optuna.study.study - INFO - Trial 87 finished with value: 0.7589750000000001 and parameters: {'n_estimators': 782, 'max_depth': 5, 'learning_rate': 0.07693329017472735, 'gamma': 0.867899878121977, 'lambda': 5.265850318218644, 'alpha': 3.187800161510509, 'subsample': 0.9170305869481022, 'colsample_bytree': 0.988213224885009, 'min_child_weight': 9, 'max_delta_step': 0.42495947341895435, 'iqr_factor': 2.257719364150867}. Best is trial 70 with value: 0.75975.
2026-03-16 18:13:12,686 - optuna.study.study - INFO - Trial 88 finished with value: 0.7565249999999999 and parameters: {'n_estimators': 683, 'max_depth': 6, 'learning_rate': 0.11259990769894987, 'gamma': 0.524780836029993, 'lambda': 4.402028442599369, 'alpha': 3.50244202411435, 'subsample': 0.9298824242790863, 'colsample_bytree': 0.9923858945849279, 'min_child_weight': 7, 'max_delta_step': 0.37972791014727986, 'iqr_factor': 2.4778878760713696}. Best is trial 70 with value: 0.75975.
2026-03-16 18:13:59,127 - optuna.study.study - INFO - Trial 89 finished with value: 0.7537 and parameters: {'n_estimators': 712, 'max_depth': 7, 'learning_rate': 0.08417209984350034, 'gamma': 0.41319223753446815, 'lambda': 3.7277333448895886, 'alpha': 2.879262775096471, 'subsample': 0.895853027841162, 'colsample_bytree': 0.9808690748094973, 'min_child_weight': 8, 'max_delta_step': 0.1694249860554618, 'iqr_factor': 2.3987643643202903}. Best is trial 70 with value: 0.75975.
2026-03-16 18:14:40,811 - optuna.study.study - INFO - Trial 90 finished with value: 0.7575000000000001 and parameters: {'n_estimators': 636, 'max_depth': 6, 'learning_rate': 0.07162180583006772, 'gamma': 0.3053431070912919, 'lambda': 4.752442394649414, 'alpha': 3.7249810442876274, 'subsample': 0.9095366036197785, 'colsample_bytree': 0.9494848971137625, 'min_child_weight': 6, 'max_delta_step': 0.4196167926130092, 'iqr_factor': 2.7099063877188643}. Best is trial 70 with value: 0.75975.
2026-03-16 18:15:12,400 - optuna.study.study - INFO - Trial 91 finished with value: 0.7587750000000002 and parameters: {'n_estimators': 769, 'max_depth': 5, 'learning_rate': 0.07960834318633682, 'gamma': 0.8630714364040668, 'lambda': 5.159435519528855, 'alpha': 3.2847724079506535, 'subsample': 0.9186454180611479, 'colsample_bytree': 0.9839035528106248, 'min_child_weight': 9, 'max_delta_step': 0.43277380942150573, 'iqr_factor': 2.2616295452349933}. Best is trial 70 with value: 0.75975.
2026-03-16 18:15:50,025 - optuna.study.study - INFO - Trial 92 finished with value: 0.7591500000000001 and parameters: {'n_estimators': 788, 'max_depth': 5, 'learning_rate': 0.05537099546965675, 'gamma': 0.6993167428174243, 'lambda': 7.118617346869173, 'alpha': 3.0193070638191855, 'subsample': 0.9362955838580737, 'colsample_bytree': 0.9999845870073567, 'min_child_weight': 9, 'max_delta_step': 0.341546352179618, 'iqr_factor': 2.3280959297145625}. Best is trial 70 with value: 0.75975.
2026-03-16 18:16:21,108 - optuna.study.study - INFO - Trial 93 finished with value: 0.758025 and parameters: {'n_estimators': 653, 'max_depth': 5, 'learning_rate': 0.054053433741641066, 'gamma': 1.26941697080503, 'lambda': 8.237978614304117, 'alpha': 2.932152723418957, 'subsample': 0.9335307947542179, 'colsample_bytree': 0.9576479966408374, 'min_child_weight': 10, 'max_delta_step': 0.2545844120591819, 'iqr_factor': 2.3364698453140575}. Best is trial 70 with value: 0.75975.
2026-03-16 18:16:53,436 - optuna.study.study - INFO - Trial 94 finished with value: 0.75865 and parameters: {'n_estimators': 746, 'max_depth': 6, 'learning_rate': 0.08782062497369283, 'gamma': 0.6684612385116986, 'lambda': 6.393659101822777, 'alpha': 3.357193029288125, 'subsample': 0.9479165204557377, 'colsample_bytree': 0.9984832667528031, 'min_child_weight': 11, 'max_delta_step': 0.3342455017445169, 'iqr_factor': 2.591133598809062}. Best is trial 70 with value: 0.75975.
2026-03-16 18:17:32,462 - optuna.study.study - INFO - Trial 95 finished with value: 0.7572249999999999 and parameters: {'n_estimators': 690, 'max_depth': 5, 'learning_rate': 0.06476326291759263, 'gamma': 0.10064048463639441, 'lambda': 3.9238826712141535, 'alpha': 3.5195017037892034, 'subsample': 0.9514011727702467, 'colsample_bytree': 0.9721041947373014, 'min_child_weight': 8, 'max_delta_step': 0.36033961334365494, 'iqr_factor': 2.4101181482001293}. Best is trial 70 with value: 0.75975.
2026-03-16 18:18:16,941 - optuna.study.study - INFO - Trial 96 finished with value: 0.75805 and parameters: {'n_estimators': 815, 'max_depth': 6, 'learning_rate': 0.05106824339887953, 'gamma': 0.5362330640223156, 'lambda': 7.320295497701237, 'alpha': 3.573106034625383, 'subsample': 0.9339525050057601, 'colsample_bytree': 0.9057860349415588, 'min_child_weight': 6, 'max_delta_step': 0.2968632932787696, 'iqr_factor': 2.4913242876978465}. Best is trial 70 with value: 0.75975.
2026-03-16 18:18:46,058 - optuna.study.study - INFO - Trial 97 finished with value: 0.7604999999999998 and parameters: {'n_estimators': 610, 'max_depth': 6, 'learning_rate': 0.06064499114566896, 'gamma': 0.7980343776123726, 'lambda': 4.3052283838309995, 'alpha': 3.0703864341529834, 'subsample': 0.9600446890897418, 'colsample_bytree': 0.9702816509297337, 'min_child_weight': 5, 'max_delta_step': 0.38516876290249397, 'iqr_factor': 2.3119741646985474}. Best is trial 97 with value: 0.7604999999999998.
2026-03-16 18:19:12,417 - optuna.study.study - INFO - Trial 98 finished with value: 0.75865 and parameters: {'n_estimators': 609, 'max_depth': 5, 'learning_rate': 0.06183539981890132, 'gamma': 0.7530375815845964, 'lambda': 4.234691395582869, 'alpha': 3.1069498803049003, 'subsample': 0.9859659662522509, 'colsample_bytree': 0.9704709734085168, 'min_child_weight': 5, 'max_delta_step': 0.3900421382002115, 'iqr_factor': 2.3072957494226407}. Best is trial 97 with value: 0.7604999999999998.
2026-03-16 18:19:40,936 - optuna.study.study - INFO - Trial 99 finished with value: 0.7548 and parameters: {'n_estimators': 632, 'max_depth': 6, 'learning_rate': 0.07011310964945008, 'gamma': 3.8942352302647345, 'lambda': 4.553413185418828, 'alpha': 3.752284216821199, 'subsample': 0.5815623015913985, 'colsample_bytree': 0.9856876040135025, 'min_child_weight': 5, 'max_delta_step': 0.5373076515009603, 'iqr_factor': 2.872858945768932}. Best is trial 97 with value: 0.7604999999999998.
2026-03-16 18:20:15,590 - optuna.study.study - INFO - Trial 100 finished with value: 0.7589499999999999 and parameters: {'n_estimators': 742, 'max_depth': 6, 'learning_rate': 0.03536158033766006, 'gamma': 1.1905839442474024, 'lambda': 6.911378374139281, 'alpha': 3.3701845356374727, 'subsample': 0.9575684962264905, 'colsample_bytree': 0.999101339309026, 'min_child_weight': 4, 'max_delta_step': 0.33860180988476113, 'iqr_factor': 2.3244037622855025}. Best is trial 97 with value: 0.7604999999999998.
2026-03-16 18:20:46,322 - optuna.study.study - INFO - Trial 101 finished with value: 0.7578 and parameters: {'n_estimators': 578, 'max_depth': 6, 'learning_rate': 0.04858772289522344, 'gamma': 0.9484374132113197, 'lambda': 3.6135648368195485, 'alpha': 3.036811323389551, 'subsample': 0.9409858391327286, 'colsample_bytree': 0.9408486589234546, 'min_child_weight': 7, 'max_delta_step': 0.2604627331561918, 'iqr_factor': 2.2480058888412797}. Best is trial 97 with value: 0.7604999999999998.
2026-03-16 18:21:19,648 - optuna.study.study - INFO - Trial 102 finished with value: 0.759225 and parameters: {'n_estimators': 550, 'max_depth': 6, 'learning_rate': 0.04156194086015329, 'gamma': 0.6415491607626724, 'lambda': 4.94977162469356, 'alpha': 2.5571642792985516, 'subsample': 0.9635895955228233, 'colsample_bytree': 0.9568340570978529, 'min_child_weight': 5, 'max_delta_step': 0.3763804542371014, 'iqr_factor': 2.1184921532563323}. Best is trial 97 with value: 0.7604999999999998.
2026-03-16 18:21:54,666 - optuna.study.study - INFO - Trial 103 finished with value: 0.7589750000000001 and parameters: {'n_estimators': 556, 'max_depth': 6, 'learning_rate': 0.04072941562316918, 'gamma': 0.2965297445721665, 'lambda': 5.883368289246088, 'alpha': 2.4313203200778712, 'subsample': 0.9653817454480697, 'colsample_bytree': 0.9215011226987257, 'min_child_weight': 5, 'max_delta_step': 0.49940930529372696, 'iqr_factor': 2.129970810838828}. Best is trial 97 with value: 0.7604999999999998.
2026-03-16 18:22:32,079 - optuna.study.study - INFO - Trial 104 finished with value: 0.7584000000000001 and parameters: {'n_estimators': 899, 'max_depth': 6, 'learning_rate': 0.057234174463766135, 'gamma': 0.5959379510365285, 'lambda': 4.922931345583014, 'alpha': 3.007469344696096, 'subsample': 0.9985285504945407, 'colsample_bytree': 0.9600255513551764, 'min_child_weight': 4, 'max_delta_step': 0.3793992275690252, 'iqr_factor': 2.2279817958252197}. Best is trial 97 with value: 0.7604999999999998.
2026-03-16 18:23:03,813 - optuna.study.study - INFO - Trial 105 finished with value: 0.75955 and parameters: {'n_estimators': 590, 'max_depth': 6, 'learning_rate': 0.04097546991224098, 'gamma': 0.800273493667765, 'lambda': 5.4404687211738345, 'alpha': 3.9689107643349555, 'subsample': 0.9612865001382925, 'colsample_bytree': 0.9133920517557245, 'min_child_weight': 4, 'max_delta_step': 0.4128895401217039, 'iqr_factor': 2.110626868446049}. Best is trial 97 with value: 0.7604999999999998.
